%time,CO2air,co2_dos
43815.68403,583,0
43815.6875,564,0
43815.69097,547,0
43815.69444,543,0
43815.69792,551,0
43815.70139,547,0
43815.70486,554,0
43815.70833,538,0
43815.71181,570,0
43815.71528,541,0
43815.71875,527,0
43815.72222,532,0
43815.72569,559,0
43815.72917,544,0
43815.73264,531,0
43815.73611,529,0
43815.73958,532,0
43815.74306,530,0
43815.74653,532,0
43815.75,531,0
43815.75347,545,0
43815.75694,526,0
43815.76042,536,0
43815.76389,523,0
43815.76736,547,0
43815.77083,556,0
43815.77431,526,0
43815.77778,538,0
43815.78125,526,0
43815.78472,522,0.0002
43815.78819,518,0.0005
43815.79167,540,0.0007
43815.79514,564,0.0006
43815.79861,525,0.0006
43815.80208,556,0.0005
43815.80556,518,0.0007
43815.80903,553,0.0008
43815.8125,525,0.001
43815.81597,565,0.0008
43815.81944,545,0.0005
43815.82292,522,0.0003
43815.82639,564,0.0004
43815.82986,553,0.0005
43815.83333,552,0.0006
43815.83681,557,0.0004
43815.84028,548,0.0002
43815.84375,538,0
43815.84722,552,0.0001
43815.85069,553,0.0001
43815.85417,547,0.0002
43815.85764,550,0.0001
43815.86111,543,0.0001
43815.86458,548,0
43815.86806,532,0
43815.87153,517,0
43815.875,553,0
43815.87847,551,0
43815.88194,545,0
43815.88542,517,0
43815.88889,529,0
43815.89236,561,0
43815.89583,515,0
43815.89931,514,0.0001
43815.90278,553,0.0002
43815.90625,553,0.0002
43815.90972,542,0.0002
43815.91319,558,0.0001
43815.91667,556,0
43815.92014,511,0
43815.92361,553,0
43815.92708,545,0
43815.93056,514,0
43815.93403,553,0.0001
43815.9375,559,0.0001
43815.94097,537,0.0001
43815.94444,511,0
43815.94792,542,0
43815.95139,546,0.0001
43815.95486,551,0.0001
43815.95833,550,0.0002
43815.96181,550,0.0001
43815.96528,536,0.0001
43815.96875,554,0
43815.97222,542,0
43815.97569,543,0
43815.97917,525,0
43815.98264,545,0.0001
43815.98611,548,0.0002
43815.98958,538,0.0003
43815.99306,548,0.0002
43815.99653,539,0.0001
43816,518,0
43816.00347,545,0
43816.00694,501,0
43816.01042,528,0
43816.01389,503,0
43816.01736,509,0
43816.02083,515,0
43816.02431,483,0
43816.02778,509,0
43816.03125,478,0
43816.03472,510,0
43816.03819,479,0
43816.04167,511,0
43816.04514,482,0
43816.04861,504,0
43816.05208,483,0
43816.05556,473,0
43816.05903,475,0
43816.0625,475,0
43816.06597,474,0
43816.06944,479,0
43816.07292,482,0
43816.07639,478,0
43816.07986,471,0
43816.08333,475,0
43816.08681,476,0
43816.09028,476,0
43816.09375,476,0
43816.09722,478,0
43816.10069,476,0
43816.10417,474,0
43816.10764,475,0
43816.11111,462,0
43816.11458,473,0
43816.11806,503,0
43816.12153,463,0
43816.125,468,0
43816.12847,458,0
43816.13194,457,0
43816.13542,462,0
43816.13889,468,0
43816.14236,468,0
43816.14583,468,0
43816.14931,459,0
43816.15278,465,0
43816.15625,462,0
43816.15972,471,0
43816.16319,465,0
43816.16667,456,0
43816.17014,458,0
43816.17361,472,0
43816.17708,477,0
43816.18056,458,0
43816.18403,457,0
43816.1875,453,0
43816.19097,457,0
43816.19444,459,0
43816.19792,470,0
43816.20139,459,0
43816.20486,468,0
43816.20833,456,0
43816.21181,470,0
43816.21528,460,0
43816.21875,456,0
43816.22222,462,0
43816.22569,463,0
43816.22917,456,0
43816.23264,450,0
43816.23611,457,0
43816.23958,453,0
43816.24306,462,0
43816.24653,454,0
43816.25,453,0
43816.25347,467,0
43816.25694,457,0
43816.26042,468,0
43816.26389,451,0
43816.26736,451,0
43816.27083,453,0
43816.27431,458,0
43816.27778,460,0
43816.28125,463,0
43816.28472,454,0
43816.28819,465,0
43816.29167,465,0
43816.29514,482,0.0028
43816.29861,537,0.0056
43816.30208,667,0.0084
43816.30556,776,0.0088
43816.30903,783,0.0093
43816.3125,795,0.0097
43816.31597,782,0.0081
43816.31944,775,0.0065
43816.32292,769,0.0049
43816.32639,769,0.0033
43816.32986,777,0.0016
43816.33333,717,0
43816.33681,750,0
43816.34028,737,0
43816.34375,735,0
43816.34722,720,0
43816.35069,734,0
43816.35417,728,0
43816.35764,720,0
43816.36111,711,0
43816.36458,720,0
43816.36806,710,0
43816.37153,695,0
43816.375,686,0
43816.37847,708,0
43816.38194,675,0
43816.38542,678,0
43816.38889,694,0
43816.39236,663,0
43816.39583,668,0
43816.39931,682,0
43816.40278,681,0
43816.40625,661,0
43816.40972,670,0
43816.41319,656,0
43816.41667,664,0
43816.42014,664,0
43816.42361,648,0
43816.42708,633,0
43816.43056,645,0
43816.43403,645,0
43816.4375,631,0
43816.44097,617,0
43816.44444,626,0
43816.44792,616,0
43816.45139,619,0
43816.45486,625,0
43816.45833,631,0
43816.46181,624,0
43816.46528,630,0
43816.46875,630,0
43816.47222,622,0
43816.47569,622,0
43816.47917,612,0
43816.48264,616,0
43816.48611,621,0
43816.48958,616,0
43816.49306,623,0
43816.49653,623,0
43816.5,636,0
43816.50347,628,0
43816.50694,628,0
43816.51042,636,0
43816.51389,636,0.0003
43816.51736,647,0.0007
43816.52083,652,0.001
43816.52431,656,0.0009
43816.52778,654,0.0008
43816.53125,659,0.0007
43816.53472,652,0.0005
43816.53819,629,0.0002
43816.54167,644,0
43816.54514,633,0.0002
43816.54861,630,0.0004
43816.55208,636,0.0006
43816.55556,652,0.0006
43816.55903,645,0.0006
43816.5625,654,0.0005
43816.56597,603,0.0007
43816.56944,616,0.0008
43816.57292,661,0.0009
43816.57639,629,0.0007
43816.57986,629,0.0005
43816.58333,600,0.0003
43816.58681,617,0.001
43816.59028,667,0.0017
43816.59375,655,0.0025
43816.59722,608,0.0018
43816.60069,633,0.0011
43816.60417,612,0.0005
43816.60764,607,0.0008
43816.61111,606,0.0011
43816.61458,642,0.0015
43816.61806,625,0.0023
43816.62153,688,0.0031
43816.625,684,0.004
43816.62847,689,0.0029
43816.63194,686,0.0019
43816.63542,666,0.0008
43816.63889,664,0.0007
43816.64236,674,0.0007
43816.64583,666,0.0006
43816.64931,648,0.0005
43816.65278,648,0.0004
43816.65625,641,0.0003
43816.65972,656,0.0004
43816.66319,645,0.0005
43816.66667,645,0.0006
43816.67014,637,0.0005
43816.67361,622,0.0004
43816.67708,632,0.0003
43816.68056,638,0.0004
43816.68403,645,0.0005
43816.6875,616,0.0006
43816.69097,626,0.0006
43816.69444,619,0.0005
43816.69792,607,0.0005
43816.70139,645,0.0009
43816.70486,659,0.0013
43816.70833,622,0.0016
43816.71181,666,0.0015
43816.71528,674,0.0014
43816.71875,663,0.0013
43816.72222,647,0.001
43816.72569,651,0.0007
43816.72917,654,0.0004
43816.73264,643,0.0005
43816.73611,645,0.0006
43816.73958,654,0.0006
43816.74306,634,0.0004
43816.74653,632,0.0002
43816.75,605,0
43816.75347,603,0
43816.75694,600,0
43816.76042,567,0
43816.76389,599,0.0001
43816.76736,569,0.0002
43816.77083,576,0.0003
43816.77431,542,0.0009
43816.77778,525,0.0016
43816.78125,531,0.0022
43816.78472,534,0.0023
43816.78819,531,0.0024
43816.79167,515,0.0025
43816.79514,525,0.0022
43816.79861,505,0.0019
43816.80208,516,0.0015
43816.80556,509,0.0014
43816.80903,498,0.0013
43816.8125,494,0.0012
43816.81597,505,0.0014
43816.81944,514,0.0016
43816.82292,524,0.0017
43816.82639,493,0.0015
43816.82986,510,0.0012
43816.83333,485,0.0009
43816.83681,495,0.0013
43816.84028,509,0.0016
43816.84375,534,0.002
43816.84722,514,0.0016
43816.85069,518,0.0012
43816.85417,509,0.0008
43816.85764,490,0.0007
43816.86111,483,0.0005
43816.86458,500,0.0004
43816.86806,484,0.0006
43816.87153,504,0.0007
43816.875,476,0.0009
43816.87847,499,0.0008
43816.88194,487,0.0007
43816.88542,494,0.0006
43816.88889,487,0.0008
43816.89236,495,0.001
43816.89583,503,0.0012
43816.89931,513,0.0009
43816.90278,506,0.0006
43816.90625,486,0.0003
43816.90972,485,0.0004
43816.91319,508,0.0005
43816.91667,478,0.0006
43816.92014,492,0.0006
43816.92361,484,0.0006
43816.92708,496,0.0006
43816.93056,505,0.0007
43816.93403,527,0.0008
43816.9375,498,0.0008
43816.94097,495,0.0007
43816.94444,514,0.0006
43816.94792,479,0.0004
43816.95139,527,0.0003
43816.95486,495,0.0001
43816.95833,514,0
43816.96181,476,0.0002
43816.96528,528,0.0005
43816.96875,508,0.0007
43816.97222,503,0.0005
43816.97569,502,0.0002
43816.97917,503,0
43816.98264,483,0.0001
43816.98611,506,0.0003
43816.98958,504,0.0004
43816.99306,532,0.0006
43816.99653,506,0.0007
43817,539,0.0009
43817.00347,548,0.0028
43817.00694,654,0.0047
43817.01042,696,0.0066
43817.01389,661,0.0049
43817.01736,683,0.0031
43817.02083,668,0.0014
43817.02431,665,0.0009
43817.02778,644,0.0005
43817.03125,647,0
43817.03472,646,0
43817.03819,641,0
43817.04167,638,0
43817.04514,587,0
43817.04861,620,0
43817.05208,609,0
43817.05556,625,0
43817.05903,589,0.0001
43817.0625,664,0.0001
43817.06597,707,0.0024
43817.06944,764,0.0046
43817.07292,790,0.0068
43817.07639,775,0.0054
43817.07986,766,0.0039
43817.08333,744,0.0024
43817.08681,742,0.0016
43817.09028,741,0.0008
43817.09375,742,0
43817.09722,733,0
43817.10069,714,0
43817.10417,723,0
43817.10764,695,0
43817.11111,704,0
43817.11458,680,0
43817.11806,680,0
43817.12153,672,0
43817.125,678,0
43817.12847,664,0
43817.13194,667,0
43817.13542,646,0
43817.13889,640,0
43817.14236,637,0
43817.14583,627,0
43817.14931,633,0
43817.15278,639,0
43817.15625,631,0
43817.15972,594,0
43817.16319,627,0
43817.16667,613,0
43817.17014,630,0
43817.17361,630,0
43817.17708,747,0
43817.18056,634,0
43817.18403,686,0
43817.1875,669,0
43817.19097,677,0
43817.19444,681,0
43817.19792,663,0
43817.20139,683,0
43817.20486,673,0
43817.20833,670,0
43817.21181,672,0
43817.21528,639,0
43817.21875,603,0
43817.22222,613,0
43817.22569,633,0
43817.22917,628,0
43817.23264,595,0
43817.23611,631,0
43817.23958,590,0
43817.24306,666,0.0006
43817.24653,694,0.0012
43817.25,676,0.0017
43817.25347,693,0.0017
43817.25694,709,0.0016
43817.26042,680,0.0016
43817.26389,680,0.0011
43817.26736,638,0.0005
43817.27083,681,0
43817.27431,636,0
43817.27778,675,0
43817.28125,635,0
43817.28472,666,0
43817.28819,615,0
43817.29167,626,0
43817.29514,666,0
43817.29861,663,0
43817.30208,629,0
43817.30556,614,0
43817.30903,642,0
43817.3125,599,0
43817.31597,641,0.0002
43817.31944,672,0.0003
43817.32292,610,0.0005
43817.32639,670,0.0008
43817.32986,667,0.0011
43817.33333,667,0.0015
43817.33681,679,0.0014
43817.34028,673,0.0012
43817.34375,673,0.0011
43817.34722,684,0.001
43817.35069,679,0.0008
43817.35417,677,0.0007
43817.35764,675,0.0005
43817.36111,676,0.0003
43817.36458,656,0
43817.36806,664,0.0001
43817.37153,668,0.0001
43817.375,654,0.0002
43817.37847,681,0.0008
43817.38194,686,0.0015
43817.38542,703,0.0021
43817.38889,710,0.0016
43817.39236,707,0.001
43817.39583,677,0.0004
43817.39931,702,0.0003
43817.40278,673,0.0001
43817.40625,686,0
43817.40972,631,0
43817.41319,681,0
43817.41667,656,0
43817.42014,670,0
43817.42361,665,0
43817.42708,637,0
43817.43056,615,0
43817.43403,661,0
43817.4375,624,0
43817.44097,601,0
43817.44444,630,0
43817.44792,595,0
43817.45139,616,0.0001
43817.45486,649,0.0001
43817.45833,640,0.0002
43817.46181,606,0.0003
43817.46528,653,0.0004
43817.46875,604,0.0006
43817.47222,637,0.0006
43817.47569,639,0.0007
43817.47917,633,0.0007
43817.48264,634,0.0006
43817.48611,636,0.0004
43817.48958,614,0.0003
43817.49306,630,0.0004
43817.49653,619,0.0004
43817.5,633,0.0005
43817.50347,620,0.0005
43817.50694,613,0.0006
43817.51042,623,0.0007
43817.51389,637,0.0007
43817.51736,650,0.0008
43817.52083,604,0.0008
43817.52431,630,0.0008
43817.52778,598,0.0007
43817.53125,642,0.0006
43817.53472,635,0.0006
43817.53819,631,0.0006
43817.54167,601,0.0007
43817.54514,641,0.0005
43817.54861,609,0.0003
43817.55208,606,0.0001
43817.55556,605,0.0004
43817.55903,641,0.0008
43817.5625,595,0.0012
43817.56597,637,0.0012
43817.56944,622,0.0012
43817.57292,642,0.0011
43817.57639,641,0.001
43817.57986,622,0.0009
43817.58333,647,0.0008
43817.58681,644,0.0005
43817.59028,599,0.0003
43817.59375,611,0
43817.59722,640,0.0004
43817.60069,607,0.0007
43817.60417,641,0.0011
43817.60764,640,0.0011
43817.61111,647,0.0011
43817.61458,617,0.0011
43817.61806,645,0.0011
43817.62153,634,0.0011
43817.625,655,0.0011
43817.62847,638,0.0011
43817.63194,661,0.0011
43817.63542,641,0.0011
43817.63889,657,0.0009
43817.64236,625,0.0006
43817.64583,657,0.0004
43817.64931,645,0.0004
43817.65278,663,0.0004
43817.65625,620,0.0004
43817.65972,625,0.0008
43817.66319,664,0.0011
43817.66667,661,0.0015
43817.67014,659,0.0011
43817.67361,657,0.0007
43817.67708,647,0.0002
43817.68056,647,0.0002
43817.68403,626,0.0002
43817.6875,638,0.0001
43817.69097,656,0.0005
43817.69444,653,0.0009
43817.69792,669,0.0013
43817.70139,663,0.001
43817.70486,661,0.0007
43817.70833,663,0.0005
43817.71181,653,0.0005
43817.71528,661,0.0004
43817.71875,662,0.0004
43817.72222,649,0.0003
43817.72569,647,0.0001
43817.72917,648,0
43817.73264,632,0
43817.73611,615,0
43817.73958,645,0
43817.74306,642,0
43817.74653,600,0
43817.75,592,0
43817.75347,646,0
43817.75694,592,0
43817.76042,619,0
43817.76389,601,0
43817.76736,600,0
43817.77083,572,0
43817.77431,539,0
43817.77778,566,0.0001
43817.78125,528,0.0001
43817.78472,555,0.0002
43817.78819,520,0.0003
43817.79167,509,0.0004
43817.79514,532,0.0006
43817.79861,542,0.0008
43817.80208,504,0.001
43817.80556,528,0.0009
43817.80903,509,0.0008
43817.8125,523,0.0008
43817.81597,534,0.0006
43817.81944,515,0.0005
43817.82292,506,0.0004
43817.82639,515,0.0008
43817.82986,532,0.0013
43817.83333,544,0.0017
43817.83681,539,0.0014
43817.84028,539,0.001
43817.84375,542,0.0007
43817.84722,512,0.0009
43817.85069,547,0.0012
43817.85417,548,0.0014
43817.85764,546,0.001
43817.86111,514,0.0005
43817.86458,502,0.0001
43817.86806,543,0.0004
43817.87153,540,0.0007
43817.875,518,0.001
43817.87847,534,0.0011
43817.88194,556,0.0011
43817.88542,551,0.0011
43817.88889,515,0.0011
43817.89236,542,0.001
43817.89583,547,0.0009
43817.89931,542,0.0007
43817.90278,513,0.0005
43817.90625,547,0.0004
43817.90972,547,0.0005
43817.91319,540,0.0006
43817.91667,521,0.0007
43817.92014,557,0.0007
43817.92361,540,0.0008
43817.92708,558,0.0008
43817.93056,545,0.0007
43817.93403,543,0.0006
43817.9375,548,0.0005
43817.94097,558,0.0004
43817.94444,515,0.0002
43817.94792,553,0
43817.95139,553,0.0002
43817.95486,553,0.0004
43817.95833,536,0.0006
43817.96181,555,0.0005
43817.96528,558,0.0003
43817.96875,528,0.0002
43817.97222,556,0.0003
43817.97569,545,0.0003
43817.97917,547,0.0003
43817.98264,558,0.0003
43817.98611,557,0.0003
43817.98958,548,0.0003
43817.99306,552,0.0004
43817.99653,548,0.0004
43818,550,0.0005
43818.00347,586,0.0024
43818.00694,692,0.0043
43818.01042,704,0.0062
43818.01389,677,0.0047
43818.01736,681,0.0032
43818.02083,680,0.0016
43818.02431,664,0.0013
43818.02778,670,0.0009
43818.03125,667,0.0006
43818.03472,664,0.0004
43818.03819,666,0.0003
43818.04167,658,0.0001
43818.04514,650,0.0001
43818.04861,639,0
43818.05208,647,0
43818.05556,647,0
43818.05903,630,0
43818.0625,609,0
43818.06597,614,0.0002
43818.06944,693,0.0003
43818.07292,658,0.0005
43818.07639,652,0.0004
43818.07986,658,0.0002
43818.08333,645,0.0001
43818.08681,642,0.0001
43818.09028,640,0.0001
43818.09375,651,0.0001
43818.09722,645,0.0001
43818.10069,620,0
43818.10417,648,0
43818.10764,622,0.0004
43818.11111,648,0.0007
43818.11458,655,0.0011
43818.11806,659,0.0011
43818.12153,661,0.0011
43818.125,667,0.001
43818.12847,643,0.0009
43818.13194,657,0.0008
43818.13542,656,0.0007
43818.13889,659,0.0005
43818.14236,629,0.0003
43818.14583,626,0.0001
43818.14931,673,0.0003
43818.15278,686,0.0006
43818.15625,636,0.0008
43818.15972,647,0.0006
43818.16319,648,0.0004
43818.16667,650,0.0002
43818.17014,633,0.0002
43818.17361,597,0.0001
43818.17708,616,0
43818.18056,635,0.0009
43818.18403,656,0.0018
43818.1875,727,0.0027
43818.19097,670,0.0023
43818.19444,703,0.0018
43818.19792,664,0.0014
43818.20139,625,0.0011
43818.20486,669,0.0009
43818.20833,659,0.0007
43818.21181,667,0.0005
43818.21528,636,0.0002
43818.21875,656,0
43818.22222,645,0
43818.22569,655,0
43818.22917,603,0
43818.23264,615,0
43818.23611,634,0
43818.23958,669,0
43818.24306,616,0
43818.24653,620,0
43818.25,636,0
43818.25347,680,0.0002
43818.25694,663,0.0004
43818.26042,640,0.0006
43818.26389,653,0.0005
43818.26736,669,0.0004
43818.27083,620,0.0002
43818.27431,636,0.0002
43818.27778,636,0.0002
43818.28125,648,0.0002
43818.28472,625,0.0001
43818.28819,613,0.0001
43818.29167,615,0
43818.29514,603,0.0004
43818.29861,682,0.0007
43818.30208,625,0.0011
43818.30556,636,0.0013
43818.30903,667,0.0015
43818.3125,663,0.0018
43818.31597,667,0.0013
43818.31944,664,0.0009
43818.32292,620,0.0004
43818.32639,659,0.0004
43818.32986,642,0.0005
43818.33333,659,0.0005
43818.33681,650,0.0006
43818.34028,654,0.0006
43818.34375,659,0.0007
43818.34722,643,0.0004
43818.35069,606,0.0002
43818.35417,600,0
43818.35764,673,0.001
43818.36111,685,0.002
43818.36458,712,0.0031
43818.36806,674,0.0024
43818.37153,673,0.0018
43818.375,656,0.0012
43818.37847,664,0.0008
43818.38194,659,0.0004
43818.38542,664,0
43818.38889,663,0
43818.39236,606,0
43818.39583,652,0
43818.39931,627,0
43818.40278,600,0
43818.40625,626,0
43818.40972,673,0.0003
43818.41319,638,0.0007
43818.41667,680,0.001
43818.42014,674,0.0009
43818.42361,680,0.0009
43818.42708,662,0.0009
43818.43056,626,0.0009
43818.43403,636,0.0008
43818.4375,663,0.0008
43818.44097,673,0.0008
43818.44444,665,0.0009
43818.44792,648,0.0009
43818.45139,673,0.0007
43818.45486,666,0.0005
43818.45833,620,0.0003
43818.46181,669,0.0003
43818.46528,662,0.0003
43818.46875,624,0.0003
43818.47222,630,0.0004
43818.47569,641,0.0005
43818.47917,652,0.0007
43818.48264,620,0.0005
43818.48611,646,0.0004
43818.48958,604,0.0002
43818.49306,617,0.0005
43818.49653,641,0.0008
43818.5,610,0.0011
43818.50347,648,0.0009
43818.50694,635,0.0008
43818.51042,595,0.0007
43818.51389,645,0.001
43818.51736,658,0.0013
43818.52083,642,0.0017
43818.52431,623,0.0014
43818.52778,651,0.0011
43818.53125,601,0.0008
43818.53472,626,0.001
43818.53819,640,0.0012
43818.54167,654,0.0015
43818.54514,594,0.0018
43818.54861,633,0.0021
43818.55208,642,0.0024
43818.55556,649,0.0021
43818.55903,644,0.0018
43818.5625,630,0.0015
43818.56597,634,0.0016
43818.56944,652,0.0017
43818.57292,622,0.0017
43818.57639,636,0.0014
43818.57986,626,0.001
43818.58333,619,0.0007
43818.58681,580,0.0011
43818.59028,642,0.0016
43818.59375,623,0.002
43818.59722,622,0.0021
43818.60069,680,0.0021
43818.60417,663,0.0021
43818.60764,621,0.0017
43818.61111,672,0.0012
43818.61458,661,0.0008
43818.61806,614,0.0008
43818.62153,664,0.0008
43818.625,667,0.0009
43818.62847,625,0.0008
43818.63194,658,0.0008
43818.63542,645,0.0007
43818.63889,670,0.0005
43818.64236,628,0.0002
43818.64583,606,0
43818.64931,649,0.0001
43818.65278,647,0.0001
43818.65625,634,0.0002
43818.65972,661,0.0001
43818.66319,627,0.0001
43818.66667,633,0
43818.67014,625,0
43818.67361,604,0
43818.67708,622,0
43818.68056,606,0.0011
43818.68403,684,0.0022
43818.6875,686,0.0033
43818.69097,678,0.0024
43818.69444,689,0.0016
43818.69792,681,0.0007
43818.70139,659,0.0005
43818.70486,669,0.0002
43818.70833,620,0
43818.71181,657,0
43818.71528,631,0
43818.71875,653,0
43818.72222,619,0
43818.72569,659,0
43818.72917,627,0
43818.73264,611,0.0001
43818.73611,642,0.0001
43818.73958,642,0.0002
43818.74306,641,0.0001
43818.74653,603,0.0001
43818.75,626,0
43818.75347,608,0
43818.75694,615,0
43818.76042,581,0
43818.76389,590,0
43818.76736,551,0
43818.77083,531,0
43818.77431,502,0.0007
43818.77778,503,0.0013
43818.78125,504,0.002
43818.78472,476,0.0026
43818.78819,507,0.0032
43818.79167,488,0.0038
43818.79514,506,0.0035
43818.79861,526,0.0033
43818.80208,494,0.0031
43818.80556,490,0.003
43818.80903,508,0.0029
43818.8125,525,0.0028
43818.81597,477,0.0027
43818.81944,494,0.0026
43818.82292,519,0.0025
43818.82639,488,0.0024
43818.82986,493,0.0024
43818.83333,496,0.0023
43818.83681,506,0.0022
43818.84028,492,0.002
43818.84375,486,0.0019
43818.84722,495,0.0019
43818.85069,489,0.0019
43818.85417,482,0.0019
43818.85764,498,0.002
43818.86111,515,0.0021
43818.86458,485,0.0021
43818.86806,496,0.002
43818.87153,500,0.0019
43818.875,489,0.0018
43818.87847,507,0.0016
43818.88194,482,0.0014
43818.88542,509,0.0013
43818.88889,478,0.0014
43818.89236,487,0.0016
43818.89583,522,0.0017
43818.89931,487,0.0017
43818.90278,514,0.0017
43818.90625,487,0.0017
43818.90972,519,0.0015
43818.91319,489,0.0012
43818.91667,511,0.001
43818.92014,498,0.0012
43818.92361,512,0.0013
43818.92708,522,0.0014
43818.93056,495,0.0013
43818.93403,508,0.0011
43818.9375,487,0.001
43818.94097,527,0.0011
43818.94444,536,0.0012
43818.94792,503,0.0012
43818.95139,503,0.0011
43818.95486,498,0.001
43818.95833,526,0.0009
43818.96181,498,0.0011
43818.96528,518,0.0013
43818.96875,528,0.0015
43818.97222,514,0.0013
43818.97569,522,0.0011
43818.97917,492,0.0009
43818.98264,518,0.0011
43818.98611,525,0.0013
43818.98958,517,0.0016
43818.99306,529,0.0014
43818.99653,510,0.0012
43819,499,0.001
43819.00347,553,0.0034
43819.00694,643,0.0057
43819.01042,713,0.008
43819.01389,717,0.0061
43819.01736,703,0.0041
43819.02083,699,0.0022
43819.02431,683,0.0016
43819.02778,667,0.0009
43819.03125,680,0.0003
43819.03472,657,0.0005
43819.03819,653,0.0007
43819.04167,645,0.0008
43819.04514,630,0.001
43819.04861,652,0.0012
43819.05208,633,0.0014
43819.05556,616,0.0014
43819.05903,646,0.0014
43819.0625,606,0.0014
43819.06597,617,0.0014
43819.06944,639,0.0014
43819.07292,635,0.0015
43819.07639,581,0.0016
43819.07986,649,0.0017
43819.08333,592,0.0018
43819.08681,627,0.002
43819.09028,639,0.0023
43819.09375,645,0.0025
43819.09722,648,0.0024
43819.10069,658,0.0024
43819.10417,664,0.0024
43819.10764,648,0.0019
43819.11111,637,0.0014
43819.11458,648,0.001
43819.11806,614,0.0027
43819.12153,591,0.0044
43819.125,895,0.0061
43819.12847,702,0.0041
43819.13194,587,0.002
43819.13542,659,0
43819.13889,638,0
43819.14236,664,0
43819.14583,617,0
43819.14931,661,0
43819.15278,667,0
43819.15625,669,0
43819.15972,673,0
43819.16319,653,0
43819.16667,641,0
43819.17014,648,0
43819.17361,631,0
43819.17708,644,0
43819.18056,620,0.0001
43819.18403,629,0.0002
43819.1875,663,0.0003
43819.19097,652,0.0002
43819.19444,620,0.0001
43819.19792,597,0
43819.20139,622,0.0001
43819.20486,603,0.0002
43819.20833,609,0.0003
43819.21181,673,0.0014
43819.21528,667,0.0026
43819.21875,706,0.0037
43819.22222,710,0.0029
43819.22569,694,0.0021
43819.22917,686,0.0013
43819.23264,693,0.0009
43819.23611,669,0.0004
43819.23958,650,0
43819.24306,663,0
43819.24653,647,0
43819.25,644,0
43819.25347,628,0
43819.25694,633,0
43819.26042,629,0
43819.26389,643,0
43819.26736,633,0
43819.27083,647,0
43819.27431,591,0.0003
43819.27778,654,0.0006
43819.28125,654,0.0009
43819.28472,689,0.0006
43819.28819,669,0.0004
43819.29167,661,0.0001
43819.29514,614,0.0001
43819.29861,645,0.0001
43819.30208,649,0
43819.30556,617,0
43819.30903,622,0
43819.3125,603,0
43819.31597,628,0.0014
43819.31944,680,0.0029
43819.32292,711,0.0043
43819.32639,709,0.0034
43819.32986,699,0.0025
43819.33333,700,0.0016
43819.33681,691,0.001
43819.34028,630,0.0005
43819.34375,682,0
43819.34722,663,0
43819.35069,676,0
43819.35417,608,0
43819.35764,643,0
43819.36111,605,0
43819.36458,657,0
43819.36806,630,0
43819.37153,626,0
43819.375,667,0
43819.37847,644,0
43819.38194,587,0
43819.38542,607,0
43819.38889,645,0.0001
43819.39236,633,0.0002
43819.39583,619,0.0003
43819.39931,642,0.0006
43819.40278,617,0.0009
43819.40625,651,0.0011
43819.40972,603,0.0014
43819.41319,582,0.0016
43819.41667,615,0.0018
43819.42014,698,0.0021
43819.42361,637,0.0024
43819.42708,678,0.0026
43819.43056,620,0.0019
43819.43403,659,0.0012
43819.4375,605,0.0005
43819.44097,600,0.0007
43819.44444,626,0.001
43819.44792,606,0.0012
43819.45139,654,0.0011
43819.45486,651,0.001
43819.45833,617,0.001
43819.46181,614,0.0011
43819.46528,653,0.0012
43819.46875,594,0.0013
43819.47222,654,0.001
43819.47569,630,0.0008
43819.47917,619,0.0005
43819.48264,604,0.0006
43819.48611,632,0.0007
43819.48958,598,0.0009
43819.49306,611,0.0008
43819.49653,596,0.0007
43819.5,594,0.0006
43819.50347,617,0.001
43819.50694,628,0.0015
43819.51042,645,0.002
43819.51389,611,0.0019
43819.51736,673,0.0019
43819.52083,658,0.0019
43819.52431,620,0.0017
43819.52778,672,0.0015
43819.53125,657,0.0014
43819.53472,639,0.001
43819.53819,598,0.0006
43819.54167,636,0.0003
43819.54514,661,0.0008
43819.54861,668,0.0014
43819.55208,661,0.0019
43819.55556,643,0.0014
43819.55903,650,0.0009
43819.5625,641,0.0004
43819.56597,614,0.0003
43819.56944,603,0.0001
43819.57292,593,0
43819.57639,594,0.0012
43819.57986,656,0.0023
43819.58333,652,0.0035
43819.58681,689,0.0024
43819.59028,622,0.0013
43819.59375,650,0.0003
43819.59722,622,0.0005
43819.60069,614,0.0007
43819.60417,630,0.0009
43819.60764,632,0.0014
43819.61111,627,0.0018
43819.61458,664,0.0022
43819.61806,666,0.0018
43819.62153,650,0.0014
43819.625,636,0.0009
43819.62847,631,0.001
43819.63194,637,0.0012
43819.63542,643,0.0013
43819.63889,637,0.0012
43819.64236,631,0.0011
43819.64583,637,0.0011
43819.64931,630,0.0007
43819.65278,630,0.0004
43819.65625,629,0
43819.65972,622,0
43819.66319,617,0
43819.66667,606,0
43819.67014,628,0
43819.67361,626,0
43819.67708,600,0
43819.68056,598,0
43819.68403,677,0
43819.6875,664,0
43819.69097,622,0
43819.69444,659,0
43819.69792,614,0
43819.70139,645,0
43819.70486,652,0
43819.70833,641,0
43819.71181,606,0
43819.71528,646,0
43819.71875,625,0
43819.72222,626,0
43819.72569,636,0
43819.72917,610,0
43819.73264,599,0
43819.73611,625,0
43819.73958,627,0
43819.74306,622,0
43819.74653,626,0
43819.75,611,0
43819.75347,555,0
43819.75694,513,0.0001
43819.76042,493,0.0001
43819.76389,521,0.0005
